GeneID	Tsil	Trepl	Length
XP_003489258.1	164.0	640.0	804
XP_003489259.1	137.333333333	522.666666667	660
XP_003489260.1	1363.0	5333.0	6696
XP_003489261.1	277.0	1085.0	1362
XP_003489262.1	322.666666667	1237.33333333	1560
XP_003489263.1	177.333333333	728.666666667	906
XP_003489265.1	389.0	1417.0	1806
XP_003489267.1	204.0	684.0	888
XP_003489268.1	323.0	1360.0	1683
XP_003489270.2	232.666666667	862.333333333	1095
XP_003489274.1	248.0	811.0	1059
XP_003489276.1	321.0	1224.0	1545
XP_003489277.2	267.0	1002.0	1269
XP_003489278.2	351.666666667	1577.33333333	1929
XP_003489282.1	132.666666667	521.333333333	654
XP_003489283.1	215.0	838.0	1053
XP_003489284.1	655.666666667	2374.33333333	3030
XP_003489286.1	388.666666667	1453.33333333	1842
XP_003489287.1	260.0	967.0	1227
XP_003489288.1	614.666666667	2241.33333333	2856
XP_003489291.1	150.333333333	605.666666667	756
XP_003489292.2	258.0	924.0	1182
XP_003489294.1	577.666666667	2182.33333333	2760
XP_003489295.1	166.0	641.0	807
XP_003489297.1	86.0	337.0	423
XP_003489298.1	128.666666667	462.333333333	591
XP_003489299.1	341.666666667	1236.33333333	1578
XP_003489301.1	136.0	557.0	693
XP_003489305.1	96.0	357.0	453
XP_003489307.1	162.333333333	512.666666667	675
XP_003489308.1	143.666666667	549.333333333	693
XP_003489310.1	198.0	813.0	1011
XP_003489311.1	397.666666667	1552.33333333	1950
XP_003489312.1	179.0	697.0	876
XP_003489313.2	317.333333333	1146.66666667	1464
XP_003489314.1	221.0	916.0	1137
XP_003489316.1	376.666666667	1579.33333333	1956
XP_003489317.1	123.333333333	497.666666667	621
XP_003489320.1	220.666666667	853.333333333	1074
XP_003489323.1	122.333333333	480.666666667	603
XP_003489324.1	150.666666667	632.333333333	783
XP_003489326.1	339.666666667	1268.33333333	1608
XP_003489328.1	275.333333333	1101.66666667	1377
XP_003489329.1	59.0	217.0	276
XP_003489330.1	51.0	192.0	243
XP_003489331.1	127.333333333	508.666666667	636
XP_003489336.1	144.333333333	644.666666667	789
XP_003489337.1	2801.33333333	11025.6666667	13827
XP_003489338.1	395.0	1531.0	1926
XP_003489339.1	616.666666667	2296.33333333	2913
XP_003489341.1	101.0	334.0	435
XP_003489344.1	237.333333333	956.666666667	1194
XP_003489345.2	179.333333333	783.666666667	963
XP_003489346.1	321.0	1161.0	1482
XP_003489347.1	629.666666667	2415.33333333	3045
XP_003489348.1	135.0	471.0	606
XP_003489349.1	95.3333333333	333.666666667	429
XP_003489350.1	222.666666667	779.333333333	1002
XP_003489352.1	1078.0	4016.0	5094
XP_003489355.1	349.0	1298.0	1647
XP_003489356.1	105.0	411.0	516
XP_003489357.1	228.333333333	1007.66666667	1236
XP_003489358.1	139.333333333	514.666666667	654
XP_003489359.1	79.6666666667	292.333333333	372
XP_003489364.1	263.666666667	1011.33333333	1275
XP_003489367.1	3287.66666667	13179.3333333	16467
XP_003489368.1	291.333333333	1094.66666667	1386
XP_003489372.1	296.666666667	1026.33333333	1323
XP_003489373.1	166.0	647.0	813
XP_003489378.1	239.333333333	858.666666667	1098
XP_003489379.2	916.666666667	3805.33333333	4722
XP_003489389.1	203.666666667	801.333333333	1005
XP_003489390.1	131.666666667	552.333333333	684
XP_003489391.1	579.666666667	2144.33333333	2724
XP_003489394.1	112.0	458.0	570
XP_003489395.2	398.333333333	1794.66666667	2193
XP_003489396.1	201.666666667	791.333333333	993
XP_003489397.1	242.666666667	933.333333333	1176
XP_003489398.1	559.666666667	2137.33333333	2697
XP_003489399.1	166.666666667	601.333333333	768
XP_003489400.1	99.3333333333	413.666666667	513
XP_003489403.1	387.0	1626.0	2013
XP_003489407.1	310.0	1262.0	1572
XP_003489411.1	244.0	965.0	1209
XP_003489414.1	399.666666667	1559.33333333	1959
XP_003489415.1	270.0	1131.0	1401
XP_003489416.1	286.333333333	1156.66666667	1443
XP_003489417.1	155.0	580.0	735
XP_003489418.1	104.666666667	420.333333333	525
XP_003489419.1	294.0	1260.0	1554
XP_003489421.2	813.333333333	3167.66666667	3981
XP_003489422.1	91.0	305.0	396
XP_003489423.2	379.333333333	1555.66666667	1935
XP_003489426.1	545.666666667	1866.33333333	2412
XP_003489427.1	48.3333333333	221.666666667	270
XP_003489428.1	249.666666667	911.333333333	1161
XP_003489432.1	307.666666667	1096.33333333	1404
XP_003489434.1	213.333333333	794.666666667	1008
XP_003489435.1	123.333333333	557.666666667	681
XP_003489439.1	71.0	283.0	354
XP_003489440.1	221.666666667	876.333333333	1098
XP_003489441.1	334.333333333	1441.66666667	1776
XP_003489442.1	380.666666667	1368.33333333	1749
XP_003489447.1	291.333333333	1103.66666667	1395
XP_003489448.1	112.333333333	466.666666667	579
XP_003489450.1	99.3333333333	407.666666667	507
XP_003489451.1	283.666666667	1153.33333333	1437
XP_003489452.2	647.0	2404.0	3051
XP_003489454.1	290.666666667	1107.33333333	1398
XP_003489458.1	158.0	544.0	702
XP_003489461.1	169.666666667	643.333333333	813
XP_003489462.1	308.333333333	1110.66666667	1419
XP_003489463.1	336.0	1437.0	1773
XP_003489464.1	272.666666667	972.333333333	1245
XP_003489465.1	206.0	826.0	1032
XP_003489466.1	221.333333333	690.666666667	912
XP_003489468.1	397.333333333	1525.66666667	1923
XP_003489470.2	1456.66666667	5245.33333333	6702
XP_003489475.1	478.333333333	1783.66666667	2262
XP_003489478.1	84.0	318.0	402
XP_003489481.1	194.666666667	756.333333333	951
XP_003489482.1	200.666666667	879.333333333	1080
XP_003489485.1	199.0	776.0	975
XP_003489487.1	412.333333333	1459.66666667	1872
XP_003489488.1	360.0	1305.0	1665
XP_003489490.1	126.0	510.0	636
XP_003489491.1	115.333333333	439.666666667	555
XP_003489493.1	75.0	282.0	357
XP_003489494.1	113.333333333	414.666666667	528
XP_003489495.1	186.333333333	764.666666667	951
XP_003489497.1	125.0	544.0	669
XP_003489498.1	195.666666667	755.333333333	951
XP_003489499.1	212.333333333	747.666666667	960
XP_003489501.1	721.666666667	2449.33333333	3171
XP_003489502.1	117.333333333	434.666666667	552
XP_003489504.2	515.0	1873.0	2388
XP_003489506.1	679.666666667	2473.33333333	3153
XP_003489507.1	203.333333333	795.666666667	999
XP_003489508.1	60.3333333333	212.666666667	273
XP_003489510.1	115.0	434.0	549
XP_003489511.1	71.3333333333	270.666666667	342
XP_003489512.1	340.0	1175.0	1515
XP_003489514.2	594.666666667	2273.33333333	2868
XP_003489516.1	449.0	1762.0	2211
XP_003489517.2	449.666666667	1632.33333333	2082
XP_003489519.2	231.333333333	1052.66666667	1284
XP_003489520.1	290.666666667	1002.33333333	1293
XP_003489522.2	183.666666667	755.333333333	939
XP_003489523.1	159.666666667	599.333333333	759
XP_003489524.1	914.666666667	3426.33333333	4341
XP_003489525.1	217.666666667	853.333333333	1071
XP_003489527.1	318.666666667	1103.33333333	1422
XP_003489529.1	419.666666667	1683.33333333	2103
XP_003489530.1	1039.66666667	4315.33333333	5355
XP_003489533.1	350.666666667	1284.33333333	1635
XP_003489534.1	153.666666667	635.333333333	789
XP_003489536.1	195.666666667	770.333333333	966
XP_003489537.1	394.666666667	1456.33333333	1851
XP_003489538.1	207.0	840.0	1047
XP_003489541.1	153.666666667	593.333333333	747
XP_003489542.1	98.0	415.0	513
XP_003489545.1	66.0	294.0	360
XP_003489547.1	157.0	599.0	756
XP_003489548.1	324.333333333	1463.66666667	1788
XP_003489549.1	149.666666667	471.333333333	621
XP_003489550.1	259.0	989.0	1248
XP_003489552.1	277.0	1196.0	1473
XP_003489553.1	149.0	646.0	795
XP_003489554.1	223.0	788.0	1011
XP_003489555.1	212.0	850.0	1062
XP_003489556.1	192.666666667	818.333333333	1011
XP_003489558.1	286.0	1184.0	1470
XP_003489559.1	243.666666667	893.333333333	1137
XP_003489561.1	134.0	541.0	675
XP_003489562.1	74.0	280.0	354
XP_003489563.1	122.0	454.0	576
XP_003489564.1	205.666666667	826.333333333	1032
XP_003489565.1	486.333333333	2012.66666667	2499
XP_003489568.1	235.666666667	856.333333333	1092
XP_003489569.2	483.333333333	2033.66666667	2517
XP_003489572.1	695.666666667	2673.33333333	3369
XP_003489574.1	315.333333333	1199.66666667	1515
XP_003489578.1	284.0	1168.0	1452
XP_003489579.1	468.333333333	1742.66666667	2211
XP_003489580.1	226.666666667	823.333333333	1050
XP_003489581.1	264.0	1116.0	1380
XP_003489583.1	154.333333333	631.666666667	786
XP_003489585.2	157.333333333	595.666666667	753
XP_003489586.1	43.0	164.0	207
XP_003489587.1	207.666666667	764.333333333	972
XP_003489588.1	100.0	407.0	507
XP_003489590.1	277.0	1058.0	1335
XP_003489591.1	178.0	719.0	897
XP_003489592.1	197.666666667	693.333333333	891
XP_003489593.1	1345.0	5060.0	6405
XP_003489594.1	290.0	967.0	1257
XP_003489595.1	428.333333333	1620.66666667	2049
XP_003489597.1	816.0	3339.0	4155
XP_003489598.1	129.0	537.0	666
XP_003489599.1	111.333333333	395.666666667	507
XP_003489600.1	338.666666667	1326.33333333	1665
XP_003489601.1	265.0	1181.0	1446
XP_003489602.2	102.0	411.0	513
XP_003489604.1	75.3333333333	323.666666667	399
XP_003489605.1	623.333333333	2391.66666667	3015
XP_003489607.1	122.0	499.0	621
XP_003489608.1	158.333333333	582.666666667	741
XP_003489610.1	226.666666667	853.333333333	1080
XP_003489612.1	243.333333333	836.666666667	1080
XP_003489615.2	175.0	758.0	933
XP_003489616.2	279.0	1143.0	1422
XP_003489619.2	84.6666666667	341.333333333	426
XP_003489620.1	278.666666667	927.333333333	1206
XP_003489627.1	340.333333333	1306.66666667	1647
XP_003489628.1	252.333333333	929.666666667	1182
XP_003489630.1	298.0	1163.0	1461
XP_003489631.1	125.0	499.0	624
XP_003489633.1	380.333333333	1596.66666667	1977
XP_003489634.1	159.666666667	686.333333333	846
XP_003489635.1	458.666666667	1848.33333333	2307
XP_003489639.1	302.333333333	1161.66666667	1464
XP_003489640.1	201.333333333	686.666666667	888
XP_003489641.1	227.333333333	870.666666667	1098
XP_003489643.1	93.3333333333	308.666666667	402
XP_003489647.1	304.666666667	1153.33333333	1458
XP_003489650.1	280.333333333	1018.66666667	1299
XP_003489651.2	150.333333333	548.666666667	699
XP_003489657.1	330.333333333	1247.66666667	1578
XP_003489659.1	230.0	877.0	1107
XP_003489662.1	443.333333333	1467.66666667	1911
XP_003489663.2	387.333333333	1463.66666667	1851
XP_003489665.1	158.0	568.0	726
XP_003489666.1	213.666666667	803.333333333	1017
XP_003489667.1	162.666666667	680.333333333	843
XP_003489668.1	200.333333333	855.666666667	1056
XP_003489670.1	379.0	1439.0	1818
XP_003489671.1	409.333333333	1450.66666667	1860
XP_003489673.1	292.333333333	1006.66666667	1299
XP_003489674.1	244.666666667	973.333333333	1218
XP_003489675.1	81.3333333333	266.666666667	348
XP_003489676.1	135.666666667	434.333333333	570
XP_003489677.1	82.6666666667	307.333333333	390
XP_003489679.1	191.333333333	666.666666667	858
XP_003489680.1	722.666666667	2781.33333333	3504
XP_003489681.1	588.666666667	2090.33333333	2679
XP_003489682.1	477.333333333	1907.66666667	2385
XP_003489684.1	224.333333333	852.666666667	1077
XP_003489686.1	253.0	1148.0	1401
XP_003489688.1	242.333333333	906.666666667	1149
XP_003489690.1	256.666666667	946.333333333	1203
XP_003489692.1	319.0	1238.0	1557
XP_003489694.1	381.666666667	1337.33333333	1719
XP_003489695.1	657.333333333	2531.66666667	3189
XP_003489696.1	450.666666667	1817.33333333	2268
XP_003489697.1	232.666666667	943.333333333	1176
XP_003489698.1	214.0	902.0	1116
XP_003489699.1	279.333333333	1118.66666667	1398
XP_003489700.1	51.0	213.0	264
XP_003489701.1	137.333333333	546.666666667	684
XP_003489703.1	97.3333333333	421.666666667	519
XP_003489705.1	231.0	936.0	1167
XP_003489706.1	1057.66666667	4246.33333333	5304
XP_003489708.1	406.666666667	1615.33333333	2022
XP_003489710.1	288.0	1119.0	1407
XP_003489711.2	220.0	806.0	1026
XP_003489712.1	134.666666667	522.333333333	657
XP_003489713.1	83.0	370.0	453
XP_003489716.1	47.3333333333	210.666666667	258
XP_003489720.1	665.666666667	2553.33333333	3219
XP_003489721.1	1247.33333333	4401.66666667	5649
XP_003489722.2	111.333333333	380.666666667	492
XP_003489725.1	227.0	778.0	1005
XP_003489726.1	321.0	1227.0	1548
XP_003489733.2	677.333333333	2946.66666667	3624
XP_003489741.1	280.333333333	1120.66666667	1401
XP_003489744.1	760.0	2870.0	3630
XP_003489746.1	287.0	1117.0	1404
XP_003489748.1	476.666666667	1911.33333333	2388
XP_003489752.1	453.0	1884.0	2337
XP_003489753.1	211.666666667	949.333333333	1161
XP_003489754.1	250.0	986.0	1236
XP_003489755.1	244.333333333	976.666666667	1221
XP_003489756.1	472.333333333	1984.66666667	2457
XP_003489757.2	144.0	549.0	693
XP_003489759.1	261.0	975.0	1236
XP_003489760.2	130.0	512.0	642
XP_003489763.1	368.666666667	1416.33333333	1785
XP_003489764.1	472.333333333	1846.66666667	2319
XP_003489765.1	79.3333333333	319.666666667	399
XP_003489766.2	393.666666667	1421.33333333	1815
XP_003489770.1	241.666666667	979.333333333	1221
XP_003489772.1	983.0	3952.0	4935
XP_003489775.1	195.0	738.0	933
XP_003489776.1	186.333333333	737.666666667	924
XP_003489777.1	192.666666667	767.333333333	960
XP_003489778.1	202.666666667	751.333333333	954
XP_003489780.1	238.0	986.0	1224
XP_003489784.1	244.666666667	973.333333333	1218
XP_003489785.2	147.333333333	521.666666667	672
XP_003489787.1	145.333333333	529.666666667	675
XP_003489788.1	1173.33333333	4730.66666667	5904
XP_003489790.2	51.3333333333	200.666666667	252
XP_003489792.1	181.0	761.0	942
XP_003489796.1	103.666666667	451.333333333	555
XP_003489797.1	385.666666667	1612.33333333	1998
XP_003489799.1	357.666666667	1379.33333333	1737
XP_003489802.1	149.333333333	582.666666667	732
XP_003489803.1	62.6666666667	219.333333333	282
XP_003489805.1	325.0	1286.0	1611
XP_003489806.1	270.0	1110.0	1380
XP_003489807.1	206.0	865.0	1071
XP_003489808.1	395.666666667	1548.33333333	1944
XP_003489809.1	638.0	2536.0	3174
XP_003489810.1	112.333333333	433.666666667	546
XP_003489811.1	211.333333333	886.666666667	1098
XP_003489814.1	148.0	566.0	714
XP_003489815.1	248.333333333	876.666666667	1125
XP_003489816.1	300.0	1089.0	1389
XP_003489817.1	278.333333333	1095.66666667	1374
XP_003489818.1	223.666666667	799.333333333	1023
XP_003489822.1	227.666666667	795.333333333	1023
XP_003489823.1	234.666666667	920.333333333	1155
XP_003489824.2	302.333333333	951.666666667	1269
XP_003489828.1	258.333333333	1109.66666667	1368
XP_003489830.1	324.333333333	1238.66666667	1563
XP_003489832.1	340.0	1412.0	1752
XP_003489834.1	176.0	730.0	906
XP_003489837.1	299.333333333	1134.66666667	1434
XP_003489838.1	555.666666667	2051.33333333	2607
XP_003489840.1	466.0	1856.0	2322
XP_003489842.1	302.0	1213.0	1515
XP_003489843.1	286.666666667	922.333333333	1209
XP_003489844.1	531.333333333	1796.66666667	2328
XP_003489846.1	336.333333333	1241.66666667	1578
XP_003489847.1	75.3333333333	236.666666667	312
XP_003489848.1	239.666666667	780.333333333	1020
XP_003489849.1	95.6666666667	315.333333333	411
XP_003489850.1	155.0	517.0	672
XP_003489852.1	90.3333333333	284.666666667	375
XP_003489853.1	96.6666666667	314.333333333	411
XP_003489854.1	74.6666666667	237.333333333	312
XP_003489855.1	87.0	288.0	375
XP_003489856.1	157.0	530.0	687
XP_003489859.1	692.0	2632.0	3324
XP_003489860.1	272.0	1000.0	1272
XP_003489861.1	459.333333333	1709.66666667	2169
XP_003489862.1	209.333333333	741.666666667	951
XP_003489863.1	293.666666667	966.333333333	1260
XP_003489866.1	65.0	250.0	315
XP_003489867.1	623.333333333	2565.66666667	3189
XP_003489869.1	476.333333333	1527.66666667	2004
XP_003489870.1	432.666666667	1430.33333333	1863
XP_003489871.1	99.3333333333	398.666666667	498
XP_003489872.1	446.0	1810.0	2256
XP_003489873.1	192.666666667	827.333333333	1020
XP_003489874.1	400.666666667	1711.33333333	2112
XP_003489876.1	1109.0	4174.0	5283
XP_003489877.1	134.0	481.0	615
XP_003489878.1	189.666666667	797.333333333	987
XP_003489879.1	721.333333333	2827.66666667	3549
XP_003489880.1	43.3333333333	151.666666667	195
XP_003489885.1	100.666666667	418.333333333	519
XP_003489886.1	86.6666666667	366.333333333	453
XP_003489887.1	96.3333333333	440.666666667	537
XP_003489888.1	166.0	632.0	798
XP_003489891.1	293.666666667	1188.33333333	1482
XP_003489899.1	644.666666667	2421.33333333	3066
XP_003489902.1	124.0	551.0	675
XP_003489904.1	334.333333333	1207.66666667	1542
XP_003489908.2	340.0	1379.0	1719
XP_003489910.1	137.666666667	600.333333333	738
XP_003489914.1	103.333333333	379.666666667	483
XP_003489916.1	368.0	1234.0	1602
XP_003489921.1	161.666666667	600.333333333	762
XP_003489922.1	192.666666667	821.333333333	1014
XP_003489928.1	284.333333333	1107.66666667	1392
XP_003489929.1	95.0	403.0	498
XP_003489930.1	835.666666667	3277.33333333	4113
XP_003489932.1	104.0	376.0	480
XP_003489934.1	71.3333333333	336.666666667	408
XP_003489935.1	119.333333333	504.666666667	624
XP_003489937.1	190.333333333	781.666666667	972
XP_003489938.1	358.0	1358.0	1716
XP_003489939.1	249.333333333	794.666666667	1044
XP_003489940.1	107.333333333	453.666666667	561
XP_003489941.1	264.333333333	1061.66666667	1326
XP_003489942.1	389.333333333	1458.66666667	1848
XP_003489944.1	75.6666666667	302.333333333	378
XP_003489947.1	180.666666667	695.333333333	876
XP_003489948.2	160.333333333	664.666666667	825
XP_003489949.1	84.3333333333	344.666666667	429
XP_003489953.1	60.3333333333	263.666666667	324
XP_003489954.1	153.333333333	533.666666667	687
XP_003489955.1	451.333333333	1639.66666667	2091
XP_003489956.1	177.666666667	554.333333333	732
XP_003489957.1	631.666666667	2245.33333333	2877
XP_003489958.1	121.333333333	469.666666667	591
XP_003489959.1	304.333333333	1024.66666667	1329
XP_003489960.2	294.333333333	1082.66666667	1377
XP_003489962.1	1245.0	4782.0	6027
XP_003489963.1	459.666666667	1691.33333333	2151
XP_003489964.1	126.333333333	443.666666667	570
XP_003489965.1	105.0	429.0	534
XP_003489966.1	659.333333333	2511.66666667	3171
XP_003489968.1	439.666666667	2059.33333333	2499
XP_003489974.1	184.0	707.0	891
XP_003489976.1	112.0	476.0	588
XP_003489977.1	359.666666667	1422.33333333	1782
XP_003489978.1	374.333333333	1194.66666667	1569
XP_003489979.1	65.3333333333	300.666666667	366
XP_003489980.1	87.0	357.0	444
XP_003489981.1	49.6666666667	205.333333333	255
XP_003489986.1	416.666666667	1500.33333333	1917
XP_003489987.2	287.666666667	1143.33333333	1431
XP_003489990.1	308.0	1030.0	1338
XP_003489991.1	233.0	934.0	1167
XP_003489993.1	302.666666667	1164.33333333	1467
XP_003489996.1	481.0	1739.0	2220
XP_003489997.1	281.0	1003.0	1284
XP_003489999.1	83.0	328.0	411
XP_003490001.1	621.666666667	2474.33333333	3096
XP_003490011.1	568.333333333	1906.66666667	2475
XP_003490015.1	111.0	438.0	549
XP_003490017.1	491.666666667	1770.33333333	2262
XP_003490019.1	654.666666667	2333.33333333	2988
XP_003490020.1	156.333333333	569.666666667	726
XP_003490021.1	202.333333333	817.666666667	1020
XP_003490022.1	153.333333333	488.666666667	642
XP_003490024.1	445.666666667	1828.33333333	2274
XP_003490025.1	261.333333333	1067.66666667	1329
XP_003490026.1	405.333333333	1331.66666667	1737
XP_003490027.1	298.0	1145.0	1443
XP_003490028.1	418.0	1568.0	1986
XP_003490029.1	327.0	1377.0	1704
XP_003490030.1	641.333333333	2616.66666667	3258
XP_003490032.1	111.0	369.0	480
XP_003490034.1	91.6666666667	307.333333333	399
XP_003490036.1	127.0	491.0	618
XP_003490037.1	87.6666666667	365.333333333	453
XP_003490038.1	219.333333333	842.666666667	1062
XP_003490039.1	75.3333333333	296.666666667	372
XP_003490041.1	732.0	2964.0	3696
XP_003490042.1	250.333333333	955.666666667	1206
XP_003490048.1	338.666666667	1212.33333333	1551
XP_003490051.1	218.0	814.0	1032
XP_003490054.1	235.666666667	823.333333333	1059
XP_003490056.1	697.0	2753.0	3450
XP_003490057.1	278.0	1015.0	1293
XP_003490058.2	247.333333333	922.666666667	1170
XP_003490059.1	551.666666667	2067.33333333	2619
XP_003490060.1	388.666666667	1525.33333333	1914
