id	ortho	b.gamma	gamma
Bimp03742	GB44883	-0.165407246	-0.316601627
Bimp07031	GB40610	0.538931453	0.667876662
Bimp08750	GB48468	0.551118766	0.677806402
Bimp05976	GB53062	-0.458771243	-0.094787178
Bimp00494	GB46048	0.687742002	-0.405715298
Bimp08557	GB51095	0.009517028	1.235925936
Bimp01783	GB51813	3.441351068	2.224524552
Bimp02249	GB46877	0.300527705	-0.48792274
Bimp12053	GB50245	0.176881427	0.500202582
Bimp00148	GB55350	0.407167088	0.454368593
Bimp06473	GB42920	-0.206650162	-0.364479242
Bimp05678	GB43226	2.109495013	1.796438647
Bimp11337	GB53688	-0.946036521	0.832653053
Bimp02908	GB46515	0.711032753	-0.142432873
Bimp13592	GB43305	-0.040450312	-0.563185043
Bimp01298	GB53029	0.423030114	-0.515121398
Bimp04408	GB53126	0.002999908	-0.193051762
Bimp01806	GB53849	0.040783683	-0.044308347
Bimp02772	GB50041	-0.107221144	1.691387022
Bimp10383	GB52097	1.389328919	-0.067073998
Bimp10345	GB51634	0.221511592	-0.114333726
Bimp03592	GB44276	0.840947764	-0.449344327
Bimp12161	GB53380	1.288070827	-0.478087861
Bimp13393	GB40071	0.098506701	-0.091378265
Bimp10202	GB43552	0.27529223	0.008861873
Bimp04358	GB48811	0.73685904	-0.444031481
Bimp08168	GB46708	0.599379319	-0.126486818
Bimp06382	GB49943	-0.138035886	-0.115714414
Bimp11320	GB49753	1.274014273	0.141942235
Bimp09987	GB52118	1.838199415	1.62893124
Bimp05252	GB43827	-0.197618109	-0.408166387
Bimp11802	GB49525	0.644658473	-0.368914885
Bimp01765	GB45150	1.107969746	1.532493682
Bimp09357	GB42012	0.874231521	0.26290529
Bimp03792	GB44910	0.12559847	-0.265666856
Bimp12961	GB45955	0.815478437	-0.819876223
Bimp12429	GB48187	0.178723173	0.177934254
Bimp01782	GB51814	1.82568112	1.722609654
Bimp05830	GB47388	0.161714999	#N/A
Bimp01246	GB44224	0.341035039	1.747055325
Bimp06056	GB55491	0.463587191	0.123973555
Bimp08471	GB53321	-0.296598206	-0.21936046
Bimp01066	GB44479	0.207064517	1.578159745
Bimp05826	GB47499	0.88537618	0.694536197
Bimp12760	GB55587	0.595652366	0.441965675
Bimp14190	GB42516	-0.17270438	-0.631150727
Bimp10069	GB48846	-0.248344448	0.008482346
Bimp00921	GB50745	-0.040567063	-0.0107108
Bimp12400	GB44143	0.211587898	0.508283115
Bimp00755	GB54201	0.728658957	-0.878042614
Bimp08404	GB44184	0.318765497	-0.304398927
Bimp06801	GB49087	0.117472299	0.340033081
Bimp09780	GB40029	-0.205134241	0.373711283
Bimp05933	GB40274	0.244623219	2.048053598
Bimp13014	GB53310	2.06549561	0.425749923
Bimp00768	GB54189	0.508305329	2.295797469
Bimp04796	GB52456	-0.152231691	-0.696467624
Bimp12480	GB40319	0.031666528	-0.181439325
Bimp07823	GB44772	0.970476584	-0.154780373
Bimp04981	GB54268	0.184176735	-0.283850261
Bimp06243	GB41447	0.083381857	-0.451623695
Bimp11716	GB54097	0.971681135	-0.329558601
Bimp07944	GB55986	0.716796523	0.249057224
Bimp04456	GB44062	-0.215819816	0.312292385
Bimp09613	GB44616	-0.027702003	0.923249061
Bimp13099	GB51705	0.793406668	-0.268753498
Bimp11971	GB41843	0.978966007	-0.399811222
Bimp06330	GB41417	-0.325488618	-0.136421195
Bimp02052	GB41427	1.221123506	1.589701095
Bimp04098	GB43207	-0.165399212	0.230619543
Bimp13927	GB50066	0.24917306	0.162220189
Bimp11471	GB40076	0.456925547	-0.370951261
Bimp02078	GB41844	0.688430165	0.516167595
Bimp08158	GB42071	0.247808549	-0.470106831
Bimp11904	GB51807	0.629082	-0.435096471
Bimp07322	GB53155	-0.543632066	-0.344274791
Bimp07375	GB52933	0.961032883	0.630735959
Bimp06979	GB51355	1.522242205	-0.265689178
Bimp00527	GB43738	1.376353535	2.472894007
Bimp03655	GB48836	0.270166466	-0.810091987
Bimp12443	GB40874	0.334169984	-0.455279778
Bimp09834	GB46759	0.765749951	1.062297214
Bimp07335	GB51186	0.835804896	0.011769891
Bimp01448	GB53298	0.128893428	-0.420131078
Bimp06367	GB40775	0.851899082	0.034224415
Bimp04144	GB40577	0.531958536	-0.293620464
Bimp12491	GB55969	0.617105522	0.061122702
Bimp13621	GB53607	0.452320028	-0.31984566
Bimp14172	GB46282	1.188313593	0.173207995
Bimp05823	GB47393	0.448881716	0.112095633
Bimp09787	GB55337	0.02759116	1.660160666
Bimp13623	GB49324	1.513132618	0.511346034
Bimp11679	GB52793	1.04834687	0.303791364
Bimp11532	GB41632	0.763883102	0.10825765
Bimp13510	GB47285	0.358582607	0.116128774
Bimp12743	GB50078	0.536899448	0.619734739
Bimp13355	GB50658	1.500082386	0.489850172
Bimp13912	GB40799	-0.513647219	0.153744136
Bimp06835	GB49067	0.461815095	0.250182646
Bimp00942	GB53700	0.382167084	0.278247503
Bimp02314	GB51508	-0.974335163	-0.860902917
Bimp12704	GB52171	0.226530071	0.167247868
Bimp03219	GB41188	3.92709853	-0.201060157
Bimp02128	GB40424	0.374184058	-0.544957765
Bimp13867	GB54957	0.268401205	-0.164094989
Bimp03373	GB53286	-0.388770861	0.63281772
Bimp01825	GB47061	-0.059552455	-0.09655185
Bimp01470	GB42841	1.326435796	0.419528126
Bimp00074	GB53389	-0.295358921	0.110783365
Bimp07032	GB40607	-0.060367251	-0.138312654
Bimp11314	GB49755	1.790026594	0.406436821
Bimp10284	GB52751	0.526847837	-0.647856918
Bimp12700	GB40802	0.267633861	-0.305810172
Bimp04202	GB48452	1.025668539	-0.27506014
Bimp04355	GB48813	0.834336779	0.596238911
Bimp11653	GB49489	0.422166741	-0.464906392
Bimp10517	GB40740	1.011969653	1.104753647
Bimp02441	GB44168	1.463661364	0.155719038
Bimp11570	GB48626	0.235260934	-0.11126345
Bimp11759	GB42783	0.105901842	0.74654819
Bimp08932	GB44581	-0.31533526	-1.014072431
Bimp13579	GB45391	0.725259832	0.070212281
Bimp04058	GB45183	0.870500873	-0.30748201
Bimp00440	GB50514	0.299701942	-0.598080506
Bimp11689	GB47249	0.431673433	-0.628599406
Bimp02982	GB45028	0.495851015	1.644897577
Bimp07726	GB42382	0.455940387	-0.470471795
Bimp05531	GB54927	0.074653999	0.592559976
Bimp08193	GB41020	0.339088644	#N/A
Bimp08329	GB51580	1.739808634	0.07391756
Bimp14200	GB55916	0.864262262	-0.155556039
Bimp11627	GB48177	0.517864785	-0.183955748
Bimp06756	GB55507	0.154416187	0.110775647
Bimp13766	GB41734	0.190837342	-0.938301757
Bimp01677	GB43332	0.832995851	0.43859513
Bimp07962	GB48858	-0.132791335	1.098481514
Bimp02488	GB53009	-0.020989336	0.737791711
Bimp07535	GB44507	-0.004657549	-0.86841365
Bimp08478	GB47719	1.087339978	0.392841129
Bimp09163	GB47740	1.367082802	1.163753893
Bimp08896	GB51062	0.038228353	-0.86143172
Bimp10382	GB51984	-0.104288429	0.430466311
Bimp00002	GB44944	0.268057968	0.895639331
Bimp05978	GB52245	0.81670989	-0.111674247
Bimp09600	GB45852	0.594159304	-0.288119821
Bimp12759	GB55575	0.930554747	0.818907461
Bimp01887	GB47151	0.736707244	-0.13224992
Bimp04110	GB43200	0.308087635	0.234044235
Bimp07728	GB42379	1.947252174	-0.285689968
Bimp02312	GB51495	0.634418554	0.193478846
Bimp14299	GB46641	0.045279149	-0.118955346
Bimp12512	GB54230	0.50064106	-0.445744152
Bimp03484	GB43983	-0.276343974	0.298017609
Bimp01985	GB41406	0.412463451	-0.127303037
Bimp02036	GB48526	1.769448588	0.406676403
Bimp12892	GB46784	0.786542453	-0.086445868
Bimp03859	GB55003	-0.173722956	-0.059107366
Bimp09912	GB47626	0.31453553	-0.485049727
Bimp02604	GB49412	0.388531336	0.261963721
Bimp09267	GB49025	0.42284583	0.373132872
Bimp08051	GB54364	1.296178965	0.62704053
Bimp10987	GB50678	3.942620205	1.645977272
Bimp08350	GB49285	0.185142731	-0.430733243
Bimp05343	GB52852	0.206123707	0.196303127
Bimp07774	GB46493	0.056439087	-0.807224513
Bimp04007	GB51421	1.029456242	-0.511810985
Bimp03718	GB45296	0.520205228	-0.273631079
Bimp09741	GB55945	0.486678886	-0.438543402
Bimp04237	GB50977	0.881680217	0.882357206
Bimp03327	GB44556	1.47803254	-0.497950156
Bimp00753	GB54203	0.813133361	0.260449421
Bimp07022	GB40626	0.269977716	0.022902974
Bimp08211	GB45492	0.861462359	-0.441800201
Bimp12337	GB47146	0.290152364	-0.518294381
Bimp09778	GB51117	0.348191476	1.612013742
Bimp02364	GB51209	0.398875549	0.828583559
Bimp01878	GB49155	1.72148538	0.140601656
Bimp12931	GB46429	0.76863535	0.346826036
Bimp07734	GB42354	1.099022402	-0.159640299
Bimp02310	GB51494	0.806145029	1.344940306
Bimp08270	GB47454	-0.283977429	-0.635786065
Bimp05240	GB43820	0.447748747	-0.480905733
Bimp05808	GB48940	0.107609743	0.321944491
Bimp08126	GB52037	0.159795469	-0.122032798
Bimp05141	GB44419	0.511570099	0.285534864
Bimp00997	GB48598	0.634605151	-0.22217722
Bimp12192	GB41257	0.381352249	0.116482295
Bimp14307	GB40135	0.963081463	0.63774979
Bimp07284	GB53142	0.616547657	0.763450481
Bimp04121	GB43191	0.124483385	0.022307875
Bimp09871	GB49373	-0.634662973	-0.416230911
Bimp12775	GB55459	0.209807548	0.105420497
Bimp12813	GB40614	0.74698041	0.42590544
Bimp09893	GB51341	1.293410905	0.838142956
Bimp08487	GB53336	0.822976472	0.11524636
Bimp00286	GB45885	1.171281669	0.56207427
Bimp01375	GB45457	-0.075733007	0.28060993
Bimp08488	GB53414	0.933015501	-0.439894775
Bimp14023	GB42383	1.466370878	0.045213652
Bimp04898	GB46371	-0.297195461	0.265956338
Bimp07820	GB44770	0.96711307	-0.105935233
Bimp03684	GB43185	0.345029378	-0.378806036
Bimp01209	GB45102	0.214634146	-0.081603324
Bimp08830	GB54885	1.109881953	0.476714895
Bimp08513	GB54557	0.101707119	-0.215244057
Bimp02436	GB44172	1.02294416	-0.606059855
Bimp10198	GB43555	-0.43510617	0.392133276
Bimp12057	GB50226	2.347485858	0.317080189
Bimp07267	GB53740	-0.750755746	0.049236108
Bimp02010	GB42747	0.238470365	-0.823826473
Bimp13760	GB44344	0.445581177	0.600587314
Bimp11901	GB45151	0.416592366	1.00537143
Bimp02461	GB52992	-0.436650563	0.974502407
Bimp11685	GB49827	0.720178986	0.032933788
Bimp11473	GB40077	0.864615072	1.363208813
Bimp06753	GB55506	-0.093847187	-0.16824214
Bimp12195	GB40064	0.290531923	1.324843795
Bimp00529	GB43790	2.042073352	1.685847577
Bimp10276	GB52725	0.972217764	-0.294158474
Bimp00208	GB46627	1.625783924	0.726188663
Bimp01007	GB51190	0.556357763	-0.099151412
Bimp04226	GB48349	0.579556033	-0.971180154
Bimp08832	GB54891	0.246754141	1.03177205
Bimp06051	GB55493	1.496733475	0.517756613
Bimp00365	GB49456	0.123526697	0.565936803
Bimp11189	GB49219	1.542763541	0.312759986
Bimp13358	GB50650	-0.246625721	1.385529716
Bimp13902	GB53798	-0.144235852	1.179985692
Bimp05368	GB55831	0.380088537	-0.58072428
Bimp04584	GB40891	-0.306749937	-0.126844554
Bimp01411	GB42648	0.937496583	-0.050443214
Bimp03391	GB41208	0.490213965	-0.407380595
Bimp04552	GB54571	-0.219480081	-0.510425133
Bimp09490	GB49879	0.240329018	1.156561478
Bimp06046	GB55514	-0.138927833	1.1744543
Bimp03058	GB46672	0.85407575	-0.525391002
Bimp00143	GB43292	-0.030520049	1.037720551
Bimp00425	GB50505	0.612490256	0.696942689
Bimp12203	GB42143	0.990965809	-0.136512712
Bimp03702	GB43172	1.124877721	-0.152237543
Bimp09593	GB45856	3.509849085	0.193524818
Bimp04452	GB52979	0.644454199	0.470992236
Bimp10056	GB48313	0.07178479	-0.738621796
Bimp08083	GB45976	0.611793125	0.520720183
Bimp03147	GB46169	0.992849912	-0.288876298
Bimp01534	GB49749	0.427610015	0.074818348
Bimp07995	GB54818	0.041813889	-0.194083017
Bimp12794	GB46533	0.271948972	0.353446263
Bimp01830	GB56005	-0.146614158	-0.037005872
Bimp02708	GB50233	0.969149844	0.425700415
Bimp03946	GB46240	0.263336385	0.227160593
Bimp11877	GB46579	1.28511547	0.326835964
Bimp11920	GB46144	0.347948789	-0.893886156
Bimp10516	GB40741	-0.622285478	-0.499851363
Bimp07950	GB48840	0.126672528	-0.316295095
Bimp04859	GB42666	1.244112477	0.405244665
Bimp13900	GB54506	1.185086297	1.400809387
Bimp10480	GB51332	0.812857797	-0.447335908
Bimp13464	GB54128	-0.012949603	1.585495506
Bimp03974	GB44254	-0.305258121	-0.460313787
Bimp14114	GB53268	0.387427983	-0.115459051
Bimp13074	GB41651	0.491565344	0.434348102
Bimp11166	GB42738	1.125510451	-0.116679787
Bimp07843	GB44791	0.145424047	1.463840547
Bimp03689	GB43140	0.320865857	1.588343834
Bimp07286	GB53084	0.502956337	-0.390022412
Bimp03148	GB46231	1.356749062	-0.397532486
Bimp08047	GB54362	0.640253494	-0.207523193
Bimp02205	GB47844	0.178567678	-0.517813328
Bimp12126	GB55919	0.361020343	-0.457309879
Bimp13736	GB41126	0.733558228	-0.067628937
Bimp00808	GB54167	0.767461708	1.008271332
Bimp05296	GB40411	0.417036387	-0.036468273
Bimp03190	GB55096	2.171040846	-0.141646969
Bimp04571	GB53972	0.676134896	0.094223833
Bimp07743	GB42358	0.415593344	0.092377452
Bimp10310	GB42216	0.68044628	-0.806506547
Bimp05212	GB52820	1.761232542	2.227203428
Bimp02325	GB46322	0.609697927	0.24993168
Bimp14086	GB53345	0.408324456	-0.207990088
Bimp10331	GB42244	0.996094694	0.732433228
Bimp07507	GB45655	0.381078955	0.381268488
Bimp02737	GB50213	2.892321493	1.539055516
Bimp06555	GB50061	-0.061983921	0.870512393
Bimp05191	GB44457	0.661188139	-0.391401142
Bimp11310	GB49758	0.788661795	-0.093451913
Bimp06830	GB49129	0.268213773	1.989270447
Bimp12899	GB47111	0.586845077	-0.105863152
Bimp01234	GB46565	1.102714816	0.509123533
Bimp01656	GB52616	0.156160939	-0.156498408
Bimp03361	GB52260	0.171513654	-0.122871426
Bimp10834	GB49918	1.038929292	1.295753497
Bimp00126	GB49353	-0.024909849	-0.441141875
Bimp14186	GB40278	0.612444104	0.154212081
Bimp12210	GB44288	0.535824211	-0.434101573
Bimp13893	GB52105	-0.576236752	1.005508822
Bimp11659	GB48490	0.561760453	#N/A
Bimp05473	GB47570	1.251814853	-0.127549572
Bimp11981	GB41337	-0.290825081	-0.307335332
Bimp06616	GB55576	0.363745456	-0.079299429
Bimp13228	GB48307	0.019908391	0.329855453
Bimp02590	GB49400	0.850025023	0.278868876
Bimp02746	GB50202	0.052698994	-0.261176213
Bimp00674	GB54049	0.023335714	-0.289720004
Bimp07824	GB44751	0.945896334	0.540477024
Bimp04458	GB44148	0.597746533	-0.394602448
Bimp01389	GB42963	0.39792621	0.91907634
Bimp01751	GB41063	0.351366173	-0.291206713
Bimp08444	GB49548	1.501544512	-0.14908506
Bimp13833	GB40442	-0.023711703	0.174269088
Bimp09083	GB53682	1.425459667	0.274265642
Bimp08335	GB51608	1.113205897	-0.59804963
Bimp11550	GB41617	0.850848621	1.148241479
Bimp06040	GB55498	0.754609645	-0.41607354
Bimp10583	GB45315	-1.240708899	-0.290648595
Bimp11960	GB44828	0.613149749	-0.292238685
Bimp03440	GB40159	0.307022311	-0.68119816
Bimp02541	GB41769	1.267593632	0.080464134
Bimp13612	GB44121	0.663934599	1.104977413
Bimp08891	GB51064	0.05454631	-0.037643961
Bimp05520	GB40751	0.731383	-0.358535889
Bimp06272	GB51211	0.364444053	1.244213388
Bimp09579	GB45837	1.119267841	-0.609243616
Bimp13360	GB40119	0.911701151	-0.14547392
Bimp04623	GB46735	0.387936868	-0.283502664
Bimp05990	GB48699	-1.096817899	-0.041540693
Bimp04760	GB55312	-0.061327991	2.684191922
Bimp00957	GB53709	1.55697888	1.064951149
Bimp08781	GB41659	1.077571167	1.186708202
Bimp02437	GB44048	0.803394789	-0.437377563
Bimp06463	GB43247	1.851520173	0.767172746
Bimp12903	GB47114	0.978598708	-0.453502505
Bimp06543	GB50166	0.395646448	-0.305308294
Bimp09110	GB55958	0.257360861	-0.348687501
Bimp08614	GB49637	1.078286138	-0.410792235
Bimp00689	GB49255	0.146135541	-0.25660383
Bimp08838	GB43276	1.214111286	2.152360848
Bimp06398	GB43186	0.351471525	-0.091280929
Bimp00045	GB53403	0.509535689	-0.087959776
Bimp08371	GB50475	0.127437826	0.056881779
Bimp03415	GB41241	0.456095857	0.786894844
Bimp00266	GB45872	0.703887638	-0.333497338
Bimp01558	GB52508	0.426865289	-0.075466423
Bimp01510	GB40901	0.10077807	0.19957997
Bimp02981	GB45145	0.977020949	0.154899597
Bimp07162	GB53518	0.606753431	-0.111750461
Bimp02807	GB43015	-0.106838952	-0.042841935
Bimp13717	GB50364	-0.471750138	0.322591775
Bimp03320	GB47614	0.608078915	0.596913658
Bimp02086	GB43867	0.983383776	-0.571979232
Bimp10015	GB52056	1.034026491	-0.369617696
Bimp01847	GB50643	0.84514371	-0.644019884
Bimp00401	GB50130	0.555118405	-0.227315479
Bimp01925	GB51924	0.515976945	#N/A
Bimp02553	GB40513	1.824429997	0.914957955
Bimp04597	GB44400	-0.007299806	-0.98915088
Bimp03647	GB55056	1.628789582	-0.049829587
Bimp14239	GB43565	0.228112336	-0.233382638
Bimp13201	GB48750	-0.063871274	-0.004253626
Bimp12711	GB40783	0.52817226	-0.154202318
Bimp04867	GB42661	0.621859147	0.205819034
Bimp11812	GB53033	1.255402039	-0.255674551
Bimp05677	GB43225	0.854410046	0.369123129
Bimp11632	GB48165	0.685096823	0.658094736
Bimp14150	GB51699	1.02987476	-0.413845191
Bimp10911	GB54724	1.240852665	1.567881044
Bimp04074	GB44999	1.203616109	0.854046412
Bimp09683	GB51719	2.056462497	2.085982811
Bimp09959	GB54661	0.103405316	0.362736868
Bimp14046	GB54353	1.23900289	0.002356525
Bimp11597	GB47960	0.132001913	0.313524177
Bimp13780	GB44135	0.922005165	0.211857186
Bimp02182	GB55805	0.878745059	0.311353394
Bimp02520	GB40106	0.682320998	-0.110842656
Bimp09232	GB51033	0.678862625	0.752090086
Bimp13990	GB46982	0.510391388	-0.137996543
Bimp13005	GB44060	0.50420487	0.86394848
Bimp12919	GB49173	0.692719636	0.24029452
Bimp00290	GB42428	1.376593439	1.410033499
Bimp00500	GB46026	1.486364608	-0.116030709
Bimp11979	GB55803	0.176068266	1.823380496
Bimp06559	GB50175	0.176029076	-0.508158549
Bimp10463	GB42096	0.877437931	-0.322362679
Bimp13898	GB52597	2.601179425	1.128239275
Bimp06057	GB55521	0.290178862	0.373826202
Bimp05052	GB48380	-0.023301844	-0.539707962
Bimp07525	GB45663	0.258786448	0.381793682
Bimp08373	GB50474	0.43479215	0.737628242
Bimp03014	GB45127	0.802929015	-0.602755909
Bimp02686	GB50259	-0.112354165	-0.366573002
Bimp10019	GB52057	0.558815781	0.135608643
Bimp00015	GB51125	0.229469898	-0.183206448
Bimp07718	GB42363	0.944162092	#N/A
Bimp10070	GB47125	-0.209884383	#N/A
Bimp09228	GB51009	0.2543762	-0.070098918
Bimp06033	GB43467	-0.002532078	-0.405659858
Bimp09181	GB42436	0.656319015	-0.401032576
Bimp05777	GB54971	0.248975635	-0.496331671
Bimp04659	GB42606	1.891253818	0.056916807
Bimp12297	GB43912	0.301148812	-0.250071598
Bimp02066	GB41822	0.8994702	0.096113262
Bimp07099	GB52163	0.624222343	0.261165037
Bimp10883	GB54745	0.365277438	-0.338756041
Bimp14054	GB45497	0.718589236	-0.745472954
Bimp12930	GB46423	1.951675642	0.062945288
Bimp02550	GB40511	0.52276391	-0.770985681
Bimp03428	GB40150	-0.057380376	-0.209903213
Bimp14248	GB43487	0.497019933	0.542586698
Bimp10169	GB41872	0.303829843	-0.678514657
Bimp11975	GB41839	0.626941157	-0.2003784
Bimp08435	GB49584	1.987039606	1.354400727
Bimp14270	GB40208	0.045622415	-0.068691924
Bimp13525	GB45406	-0.071479482	0.166396384
Bimp11616	GB48156	0.496903318	-0.677818853
Bimp06781	GB46956	0.177718217	0.720015568
Bimp09774	GB51112	1.037451474	0.19714067
Bimp03926	GB46263	-0.24755464	-0.234709562
Bimp11889	GB52628	1.35057451	-0.863124021
Bimp04403	GB53124	1.031672069	2.769078422
Bimp01516	GB40931	-0.038161184	0.2905701
Bimp00405	GB50128	1.642197808	-0.099710903
Bimp13039	GB54842	0.311505111	0.101356215
Bimp01020	GB40720	1.054412694	-0.240175773
Bimp04069	GB44996	0.456620454	2.518769001
Bimp06070	GB55530	2.38309381	0.062992905
Bimp05836	GB47383	0.768899429	-0.043160992
Bimp12279	GB51426	0.797454325	0.162185509
Bimp01316	GB45364	1.233618638	0.402977265
Bimp12992	GB47460	-0.12630689	-0.460757093
Bimp08648	GB49690	0.439606953	0.19400227
Bimp08654	GB40555	1.08894985	-0.275602326
Bimp04977	GB54252	0.931365494	-0.683656745
Bimp04101	GB43205	0.198429964	-0.276470185
Bimp08759	GB44208	0.785710101	0.066449133
Bimp04328	GB53589	0.718049639	0.217311686
Bimp09029	GB41980	1.568594885	-1.048324738
Bimp08049	GB54363	0.775192363	0.040221668
Bimp09616	GB44621	0.7661282	-0.279252027
Bimp02829	GB41028	0.341592796	-0.402525728
Bimp11699	GB55054	0.260631778	-0.328387571
Bimp00056	GB53365	0.495752879	0.595673227
Bimp00853	GB48190	0.670330469	0.169448088
Bimp04369	GB41602	0.439185608	0.347073512
Bimp00226	GB48115	0.770793693	-0.339780025
Bimp10200	GB43553	0.318585448	-0.601551266
Bimp03020	GB45046	0.394033798	-0.121171295
Bimp02158	GB55823	0.196245068	0.388066628
Bimp13273	GB42237	0.617572542	-0.219955323
Bimp04049	GB50337	0.079789102	-0.055340761
Bimp03538	GB42186	0.380438553	0.318793711
Bimp01880	GB49156	0.544178533	-0.10652113
Bimp09712	GB48028	0.432172659	0.659149503
Bimp07542	GB44550	-0.235887109	1.429753544
Bimp05145	GB44423	-0.008068285	-0.581078385
Bimp13310	GB40837	1.140370678	0.804493558
Bimp00789	GB52812	-0.002708896	-0.209056236
Bimp04862	GB42837	1.025924641	-0.558398604
Bimp11722	GB54165	0.434406021	-0.01005491
Bimp01416	GB42644	1.122790059	0.308256724
Bimp09951	GB54666	0.30089355	-0.16946934
Bimp01409	GB42848	0.925663312	-0.462637115
Bimp01024	GB40718	0.875599696	1.085655204
Bimp08042	GB50865	0.937763992	0.575983912
Bimp06624	GB55584	0.541053491	0.048251969
Bimp12136	GB46177	0.711448516	0.338501436
Bimp05372	GB55765	2.521044993	2.133119705
Bimp06686	GB55388	0.710246164	1.650848527
Bimp04295	GB44342	0.513519178	0.069840822
Bimp04191	GB48330	2.390730975	-0.399116814
Bimp11894	GB52643	1.742670856	-0.220336632
Bimp06723	GB50390	0.147984355	-0.393223019
Bimp13332	GB48209	2.239859043	0.136535623
